DateTime,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Hour,Day,Month,datetime,CO_roll_med,CO_residual,flag_anom_CO,C6H6_roll_med,C6H6_residual,flag_anom_C6H6,NOx_roll_med,NOx_residual,flag_anom_NOx,NO2_roll_med,NO2_residual,flag_anom_NO2,flag_anom_any_residual,flag_anom_iforest,flag_anom_combined
2004-03-12 11:00:00,0.2203389830508474,0.4422110552763819,0.180817610062893,0.3571818678317858,0.1448882870683818,0.2740364252435409,0.4171597633136095,0.4707733812949641,0.4109470026064292,0.3483870967741935,0.3672955974842767,0.2148267604945511,11,4,3,2004-03-12 11:00:00,0.21186440677966095,0.008474576271186446,0,0.1816037735849056,0.0007861635220125784,0,0.10798916723087329,0.036899119837508515,0,0.3476331360946745,0.06952662721893499,0,0,0,0
2004-03-12 12:00:00,0.1694915254237288,0.4012921751615219,0.1588050314465408,0.3293282359366466,0.0954637779282328,0.301990681914443,0.3284023668639053,0.4433453237410072,0.3205907906168549,0.3634408602150538,0.3433962264150944,0.2124810633826907,12,4,3,2004-03-12 12:00:00,0.2203389830508474,0.05084745762711859,0,0.19025157232704398,0.03144654088050319,0,0.1140825998645903,0.0186188219363575,0,0.3520710059171598,0.023668639053254503,0,0,0,0
2004-03-12 13:00:00,0.2033898305084745,0.4343144292893037,0.1713836477987421,0.3457127252867286,0.1069735951252538,0.290554849639983,0.3372781065088757,0.4685251798561151,0.3310165073848827,0.3870967741935485,0.3182389937106918,0.2157552656013291,13,4,3,2004-03-12 13:00:00,0.2203389830508474,0.01694915254237289,0,0.19025157232704398,0.018867924528301883,0,0.1222071767095463,0.0152335815842925,0,0.3520710059171598,0.0147928994082841,0,0,0,0
2004-03-12 14:00:00,0.2203389830508474,0.4594400574300072,0.1996855345911949,0.3795740032768978,0.1090047393364928,0.2655654383735705,0.3579881656804733,0.4986510791366906,0.364900086880973,0.3913978494623656,0.3333333333333333,0.230318135170796,14,4,3,2004-03-12 14:00:00,0.2203389830508474,0.0,0,0.19025157232704398,0.009433962264150914,0,0.1222071767095463,0.013202437373053502,0,0.3520710059171598,0.005917159763313529,0,0,0,0
2004-03-12 15:00:00,0.2372881355932203,0.5068198133524767,0.2216981132075471,0.403604587657018,0.1272850372376438,0.2541296060991105,0.3668639053254438,0.5346223021582734,0.3987836663770634,0.3806451612903226,0.349685534591195,0.2327615696623173,15,4,3,2004-03-12 15:00:00,0.2203389830508474,0.01694915254237289,0,0.19025157232704398,0.03144654088050311,0,0.1222071767095463,0.005077860528097514,0,0.3520710059171598,0.014792899408283988,0,0,0,0
2004-03-12 16:00:00,0.2288135593220338,0.4752333094041637,0.1981132075471698,0.3768432550518842,0.1191604603926878,0.2676831850910631,0.3491124260355029,0.4973021582733813,0.3870547350130321,0.3827956989247312,0.3522012578616352,0.2350583980843473,16,4,3,2004-03-12 16:00:00,0.2203389830508474,0.00847457627118639,0,0.19025157232704398,0.007861635220125812,0,0.1222071767095463,0.0030467163168585026,0,0.3520710059171598,0.0029585798816568754,0,0,0,0
2004-03-12 17:00:00,0.1949152542372881,0.4501076812634602,0.1823899371069182,0.3593664664117968,0.1002031144211239,0.289707750952986,0.3461538461538461,0.4761690647482015,0.3357949609035621,0.4043010752688172,0.3157232704402515,0.2297805795826614,17,4,3,2004-03-12 17:00:00,0.2203389830508474,0.02542372881355931,0,0.19025157232704398,0.007861635220125784,0,0.1222071767095463,0.022004062288422402,0,0.3520710059171598,0.005917159763313695,0,0,0,0
2004-03-12 18:00:00,0.3220338983050847,0.6195262024407753,0.3018867924528302,0.4882577826324412,0.1381178063642518,0.2075391783142736,0.4349112426035503,0.6110611510791366,0.5165073848827106,0.3655913978494624,0.3823899371069182,0.2403850852758637,18,4,3,2004-03-12 18:00:00,0.2203389830508474,0.10169491525423732,0,0.19025157232704398,0.1116352201257862,0,0.1222071767095463,0.015910629654705508,0,0.3520710059171598,0.08284023668639051,0,0,0,0
2004-03-12 19:00:00,0.3050847457627119,0.630294328786791,0.2845911949685534,0.4713271436373566,0.1354096140825998,0.2113511224057602,0.4230769230769231,0.5827338129496402,0.5330147697654213,0.3505376344086022,0.430188679245283,0.2559253286419391,19,4,3,2004-03-12 19:00:00,0.2203389830508474,0.08474576271186449,0,0.19025157232704398,0.09433962264150941,0,0.1222071767095463,0.013202437373053502,0,0.3520710059171598,0.07100591715976329,0,0,0,0
2004-03-12 20:00:00,0.5508474576271186,0.858578607322326,0.511006289308176,0.6701256144183506,0.2288422477995937,0.1279119017365523,0.4970414201183432,0.8268884892086332,0.7237185056472633,0.3182795698924732,0.5194968553459121,0.2751795924351268,20,4,3,2004-03-12 20:00:00,0.2203389830508474,0.3305084745762712,1,0.19025157232704398,0.32075471698113206,1,0.1222071767095463,0.1066350710900474,0,0.3520710059171598,0.1449704142011834,0,1,1,1
2004-03-12 21:00:00,0.364406779661017,0.6826992103374014,0.3144654088050315,0.5002730748225014,0.1841570751523358,0.1821262177043625,0.4349112426035503,0.625,0.6107732406602953,0.3010752688172043,0.5547169811320755,0.2780139764452915,21,4,3,2004-03-12 21:00:00,0.2203389830508474,0.14406779661016958,0,0.1831761006289308,0.13128930817610068,0,0.1222071767095463,0.06194989844278949,0,0.3476331360946745,0.0872781065088758,0,0,0,0
2004-03-12 22:00:00,0.288135593220339,0.6008614501076812,0.2232704402515723,0.4063353358820316,0.1699390656736628,0.2189750105887336,0.4053254437869822,0.5269784172661871,0.5516941789748044,0.2774193548387097,0.6276729559748428,0.2879831891706983,22,4,3,2004-03-12 22:00:00,0.2203389830508474,0.0677966101694916,0,0.1831761006289308,0.0400943396226415,0,0.1222071767095463,0.047731888964116495,0,0.3461538461538461,0.05917159763313612,0,0,0,0
2004-03-12 23:00:00,0.4491525423728814,0.7394113424264179,0.3411949685534591,0.5259421081376296,0.2017603249830738,0.1774671749258788,0.3905325443786982,0.6794064748201438,0.6238053866203301,0.2494623655913978,0.6968553459119496,0.2894981185554415,23,4,3,2004-03-12 23:00:00,0.2203389830508474,0.22881355932203398,0,0.1831761006289308,0.1580188679245283,0,0.1232227488151658,0.078537576167908,0,0.3461538461538461,0.04437869822485213,0,0,0,0
2004-03-13 00:00:00,0.2203389830508474,0.4544149318018665,0.1493710691823899,0.3173129437465866,0.1293161814488828,0.2714951291825497,0.3284023668639053,0.4464928057553957,0.4622067767158992,0.2451612903225806,0.690566037735849,0.2809949665249475,0,5,3,2004-03-13 00:00:00,0.2203389830508474,0.0,0,0.1910377358490566,0.041666666666666685,0,0.1232227488151658,0.006093432633716991,0,0.3461538461538461,0.017751479289940808,0,0,0,0
2004-03-13 01:00:00,0.1525423728813559,0.394113424264178,0.1147798742138364,0.267613326051338,0.0927555856465809,0.3172384582803896,0.2810650887573964,0.4100719424460432,0.4009556907037359,0.2365591397849462,0.6880503144654089,0.2724918144944533,1,5,3,2004-03-13 01:00:00,0.22457627118644058,0.07203389830508469,0,0.19889937106918235,0.08411949685534595,0,0.12830060934326332,0.035545023696682415,0,0.3476331360946745,0.06656804733727811,0,0,0,0
2004-03-13 02:00:00,0.1271186440677966,0.3854989231873654,0.0833333333333333,0.2179137083560895,0.0548408937034529,0.361711139347734,0.2366863905325443,0.3660071942446043,0.3570807993049522,0.2301075268817204,0.6880503144654089,0.2643307432927723,2,5,3,2004-03-13 02:00:00,0.2288135593220338,0.10169491525423718,0,0.19889937106918235,0.11556603773584904,0,0.12830060934326332,0.07345971563981041,0,0.35355029585798814,0.11686390532544383,0,0,0,0
2004-03-13 03:00:00,0.135593220338983,0.3768844221105528,0.0833333333333333,0.2184598580010922,0.0636425186188219,0.3629817873782295,0.2381656804733727,0.3727517985611511,0.3366637706342311,0.2086021505376344,0.7333333333333334,0.260274642036847,3,5,3,2004-03-13 03:00:00,0.2288135593220338,0.0932203389830508,0,0.1949685534591195,0.11163522012578621,0,0.12830060934326332,0.06465809072444141,0,0.3476331360946745,0.1094674556213018,0,0,0,0
2004-03-13 04:00:00,0.1059322033898305,0.3589375448671931,0.0959119496855346,0.239213544511196,0.0724441435341909,0.3430749682337992,0.2396449704142011,0.3871402877697842,0.3349261511728931,0.1913978494623656,0.7786163522012579,0.2595416116893906,4,5,3,2004-03-13 04:00:00,0.22457627118644058,0.11864406779661008,0,0.1878930817610063,0.0919811320754717,0,0.1242383209207853,0.05179417738659439,0,0.3461538461538461,0.10650887573964499,0,0,0,0
2004-03-13 05:00:00,0.0762711864406779,0.2376166547020818,0.0393081761006289,0.1321682140906608,0.0406228842247799,0.4650571791613723,0.1863905325443786,0.3250899280575539,0.259774109470026,0.2193548387096774,0.6842767295597485,0.2509407222792357,5,5,3,2004-03-13 05:00:00,0.2203389830508474,0.1440677966101695,0,0.1831761006289308,0.1438679245283019,0,0.1157752200406228,0.0751523358158429,0,0.3461538461538461,0.1597633136094675,0,0,0,0
